amount,card_name,is_foil,is_pinned,set_id,set_code,collector_number,language,condition,comment
2,"Canker Abomination",0,0,"","","","","",""
1,"capital offense",0,0,"","","","","",""
1,"Capricious Efreet",0,0,"","","","","",""
2,"Capsize",0,0,"","","","","",""
1,"Captain's Call",0,0,"","","","","",""
1,"Captivating Glance",0,0,"","","","","",""
1,"Captivating Unicorn",0,0,"","","","","",""
1,"Captivating Vampire",0,0,"","","","","",""
1,"Capture Sphere",0,0,"","","","","",""
1,"Captured by the Consulate",0,0,"","","","","",""
3,"Carnage Gladiator",0,0,"","","","","",""
1,"Carnival // Carnage",0,0,"","","","","",""
3,"Carnival Hellsteed",0,0,"","","","","",""
1,"Carrion Call",0,0,"","","","","",""
1,"Cartel Aristocrat",0,0,"","","","","",""
1,"Cartouche of Ambition",0,0,"","","","","",""
2,"Cartouche of Solidarity",0,0,"","","","","",""
1,"Cascading Cataracts",0,0,"","","","","",""
2,"Cast Down",0,0,"","","","","",""
1,"Castle Raptors",0,0,"","","","","",""
1,"Cataclysmic Gearhulk",0,0,"","","","","",""
2,"Catalyst Elemental",0,0,"","","","","",""
1,"Catch // Release",0,0,"","","","","",""
2,"Cathars' Crusade",0,0,"","","","","",""
1,"Cathartic Reunion",0,0,"","","","","",""
3,"Cathodion",0,0,"","","","","",""
1,"Caught in the Brights",0,0,"","","","","",""
1,"Cauldron of Souls",0,0,"","","","","",""
2,"Caustic Tar",0,0,"","","","","",""
1,"Cavalry Drillmaster",0,0,"","","","","",""
1,"Cavern of Souls",0,0,"","","","","",""
1,"Celestial Ancient",0,0,"","","","","",""
2,"Celestial Archon",0,0,"","","","","",""
1,"Celestial Colonnade",0,0,"","","","","",""
1,"Celestial Flare",0,0,"","","","","",""
2,"Centaur Healer",0,0,"","","","","",""
2,"Centaur Nurturer",0,0,"","","","","",""
1,"Centaur Peacemaker",0,0,"","","","","",""
2,"Centaur Vinecrasher",0,0,"","","","","",""
1,"Centaur's Herald",0,0,"","","","","",""
1,"Cerebral Eruption",0,0,"","","","","",""
1,"Cerebral Vortex",0,0,"","","","","",""
1,"Chain Lightning",0,0,"","","","","",""
3,"Chain Reaction",0,0,"","","","","",""
1,"Chain to Memory",0,0,"","","","","",""
1,"Chainer's Edict",0,0,"","","","","",""
2,"Chainer's Torment",0,0,"","","","","",""
1,"Chainer, Nightmare Adept",0,0,"","","","","",""
1,"Chainwhip Cyclops",0,0,"","","","","",""
1,"Chakram Retriever",0,0,"","","","","",""
2,"Chakram Slinger",0,0,"","","","","",""
2,"Challenger Troll",0,0,"","","","","",""
1,"Chamber Sentry",0,0,"","","","","",""
1,"Champion of Lambholt",0,0,"","","","","",""
2,"Champion of Stray Souls",0,0,"","","","","",""
3,"Champion of the Flame",0,0,"","","","","",""
1,"Chandra's Fury",0,0,"","","","","",""
1,"Chandra's Ignition",0,0,"","","","","",""
1,"Chandra's Outrage",0,0,"","","","","",""
3,"Chandra's Pyrohelix",0,0,"","","","","",""
1,"Chandra's Triumph",0,0,"","","","","",""
2,"Chandra, Fire Artisan",0,0,"","","","","",""
1,"Chandra, Pyrogenius",0,0,"","","","","",""
1,"Chant of the Skifsang",0,0,"","","","","",""
1,"Chaos Imps",0,0,"","","","","",""
1,"Chaos Maw",0,0,"","","","","",""
1,"Chaos Wand",0,0,"","","","","",""
4,"Chaos Warp",0,0,"","","","","",""
1,"Chaotic Goo",0,0,"","","","","",""
1,"Chaotic Strike",0,0,"","","","","",""
1,"Chaplain's Blessing",0,0,"","","","","",""
2,"Char",0,0,"","","","","",""
1,"Charge",0,0,"","","","","",""
1,"Charging Tuskodon",0,0,"","","","","",""
2,"Chariot of Victory",0,0,"","","","","",""
1,"Charmbreaker Devils",0,0,"","","","","",""
2,"Charmed Stray",0,0,"","","","","",""
1,"Charnel Troll",0,0,"","","","","",""
1,"Charnelhoard Wurm",0,0,"","","","","",""
2,"Chart a Course",0,0,"","","","","",""
1,"Chasm Guide",0,0,"","","","","",""
2,"Cheering Fanatic",0,0,"","","","","",""
1,"Chemister's Insight",0,0,"","ELD","","","",""
3,"Chemister's Insight",0,0,"","","","","",""
1,"Cherished Hatchling",0,0,"","","","","",""
2,"Chief of the Foundry",0,0,"","","","","",""
1,"Child of Alara",0,0,"","","","","",""
1,"Child of Night",0,0,"","","","","",""
1,"Chilling Grasp",0,0,"","","","","",""
1,"Chipper Chopper",0,0,"","","","","",""
1,"Chittering Doom",0,0,"","","","","",""
1,"Chivalrous Chevalier",0,0,"","","","","",""
1,"Choking Restraints",0,0,"","","","","",""
2,"Chromatic Lantern",0,0,"","","","","",""
9,"Chromatic Sphere",0,0,"","","","","",""
1,"Chromeshell Crab",0,0,"","","","","",""
8,"Cinder Barrens",0,0,"","","","","",""
1,"Cinder Glade",0,0,"","","","","",""
1,"Cinder Wall",0,0,"","","","","",""
1,"Cindervines",0,0,"","","","","",""
1,"Circle of Protection: Black",0,0,"","","","","",""
1,"Circle of Protection: Blue",0,0,"","","","","",""
1,"Circle of Protection: Green",0,0,"","","","","",""
1,"Circle of Protection: White",0,0,"","","","","",""
1,"Circle of Solace",0,0,"","","","","",""
1,"Circu, Dimir Lobotomist",0,0,"","","","","",""
3,"Circuitous Route",0,0,"","","","","",""
1,"Circular Logic",0,0,"","","","","",""
1,"Citadel Siege",0,0,"","","","","",""
1,"City of Ass",0,0,"","","","","",""
1,"City of Brass",0,0,"","","","","",""
1,"City of Traitors",0,0,"","","","","",""
1,"Clamor Shaman",0,0,"","","","","",""
2,"Clan Guildmage",0,0,"","","","","",""
1,"Cleansing Ray",0,0,"","","","","",""
1,"Cleaver Riot",0,0,"","","","","",""
1,"Clever Combo",0,0,"","","","","",""
1,"Clever Impersonator",0,0,"","","","","",""
2,"Cliffside Rescuer",0,0,"","","","","",""
1,"Clifftop Retreat",0,0,"","","","","",""
1,"Clinging Mists",0,0,"","","","","",""
1,"Clip Wings",0,0,"","","","","",""
1,"Clock of DOOOOOOOOOOOOM!",0,0,"","","","","",""
1,"Clockspinning",0,0,"","","","","",""
1,"Cloudblazer",0,0,"","","","","",""
2,"Cloudfin Raptor",0,0,"","","","","",""
1,"Cloudform",0,0,"","","","","",""
1,"Cloudthresher",0,0,"","","","","",""
1,"Coastal Piracy",0,0,"","","","","",""
1,"Coat of Arms",0,0,"","","","","",""
1,"Cobbled Wings",0,0,"","","","","",""
1,"Cobra Trap",0,0,"","","","","",""
1,"Coercive Portal",0,0,"","","","","",""
1,"Cogmentor",0,0,"","","","","",""
1,"Cogwork Assembler",0,0,"","","","","",""
1,"Cogwork Librarian",0,0,"","","","","",""
1,"Cogwork Spy",0,0,"","","","","",""
2,"Coiling Oracle",0,0,"","","","","",""
1,"Cold-Eyed Selkie",0,0,"","","","","",""
1,"Coldsteel Heart",0,0,"","","","","",""
1,"Collar the Culprit",0,0,"","","","","",""
1,"Collective Blessing",0,0,"","","","","",""
1,"Collective Defiance",0,0,"","","","","",""
3,"Collective Restraint",0,0,"","","","","",""
1,"Collision // Colossus",0,0,"","","","","",""
2,"Colossal Majesty",0,0,"","","","","",""
1,"Combustible Gearhulk",0,0,"","","","","",""
1,"Comet Storm",0,0,"","","","","",""
3,"Command the Storm",0,0,"","","","","",""
18,"Command Tower",0,0,"","","","","",""
1,"Command Tower",0,0,"","ELD","","","",""
1,"Commander's Insignia",0,0,"","","","","",""
8,"Commander's Sphere",0,0,"","","","","",""
1,"Commanding Presence",0,0,"","","","","",""
1,"Commence the Endgame",0,0,"","","","","",""
1,"Commit // Memory",0,0,"","","","","",""
1,"Common Iguana",0,0,"","","","","",""
1,"Commune with Dinosaurs",0,0,"","","","","",""
1,"Commune with Lava",0,0,"","","","","",""
1,"Commune with the Gods",0,0,"","","","","",""
4,"Compulsive Research",0,0,"","","","","",""
1,"Concentrate",0,0,"","","","","",""
1,"Conclave Cavalier",0,0,"","","","","",""
1,"Conclave Equenaut",0,0,"","","","","",""
2,"Conclave Tribunal",0,0,"","","","","",""
1,"Conclave Tribunal",0,0,"","ELD","","","",""
1,"Condescend",0,0,"","","","","",""
1,"Conflagrate",0,0,"","","","","",""
1,"Conflux",0,0,"","","","","",""
1,"Confusion in the Ranks",0,0,"","","","","",""
1,"Conjured Currency",0,0,"","","","","",""
1,"Conjurer's Closet",0,0,"","","","","",""
1,"Connive // Concoct",0,0,"","","","","",""
1,"Conqueror's Pledge",0,0,"","","","","",""
1,"Consecrate // Consume",0,0,"","RNA","","","",""
1,"Consign to Dust",0,0,"","","","","",""
2,"Constricting Sliver",0,0,"","","","","",""
1,"Consul's Lieutenant",0,0,"","","","","",""
1,"Consulate Crackdown",0,0,"","","","","",""
1,"Consume the Meek",0,0,"","","","","",""
1,"Consuming Aberration",0,0,"","","","","",""
1,"Consuming Fervor",0,0,"","","","","",""
2,"Consuming Vapors",0,0,"","","","","",""
3,"Contentious Plan",0,0,"","","","","",""
1,"Control Magic",0,0,"","","","","",""
1,"Conundrum Sphinx",0,0,"","","","","",""
3,"Conviction",0,0,"","","","","",""
1,"Coordinated Assault",0,0,"","","","","",""
2,"Copperhorn Scout",0,0,"","","","","",""
1,"Core Prowler",0,0,"","","","","",""
1,"Corpse Augur",0,0,"","","","","",""
1,"Corpse Cur",0,0,"","","","","",""
2,"Corpsejack Menace",0,0,"","","","","",""
1,"Corridor Monitor",0,0,"","ELD","","","",""
1,"Corrosive Ooze",0,0,"","","","","",""
2,"Corrupt",0,0,"","","","","",""
1,"Corrupted Grafstone",0,0,"","","","","",""
1,"Cosmic Larva",0,0,"","","","","",""
2,"Cosmotronic Wave",0,0,"","","","","",""
2,"Council Guardian",0,0,"","","","","",""
1,"Council of the Absolute",0,0,"","","","","",""
1,"Council's Judgment",0,0,"","","","","",""
2,"Counterspell",0,0,"","","","","",""
1,"Countersquall",0,0,"","","","","",""
2,"Courage in Crisis",0,0,"","","","","",""
1,"Coursers' Accord",0,0,"","","","","",""
1,"Court Hussar",0,0,"","","","","",""
1,"Coveted Jewel",0,0,"","","","","",""
2,"Crackdown Construct",0,0,"","","","","",""
1,"Crackling Doom",0,0,"","","","","",""
2,"Crackling Drake",0,0,"","","","","",""
3,"Cradle of the Accursed",0,0,"","","","","",""
1,"Cradle of Vitality",0,0,"","","","","",""
1,"Crafty Cutpurse",0,0,"","","","","",""
1,"Crafty Octopus",0,0,"","","","","",""
2,"Cramped Bunker",0,0,"","","","","",""
1,"Cranial Archive",0,0,"","","","","",""
1,"Crash of Rhino Beetles",0,0,"","","","","",""
5,"Crash Through",0,0,"","","","","",""
1,"Crater Hellion",0,0,"","","","","",""
1,"Craterize",0,0,"","","","","",""
1,"Creeping Mold",0,0,"","","","","",""
1,"Creeping Renaissance",0,0,"","","","","",""
1,"Creeping Tar Pit",0,0,"","","","","",""
1,"Creepy Doll",0,0,"","","","","",""
2,"Crib Swap",0,0,"","","","","",""
1,"Crimson Honor Guard",0,0,"","","","","",""
1,"Crimson Wisps",0,0,"","","","","",""
1,"Crookclaw Transmuter",0,0,"","","","","",""
1,"Crooked Scales",0,0,"","","","","",""
1,"Crosis, the Purger",0,0,"","","","","",""
2,"Crow of Dark Tidings",0,0,"","","","","",""
1,"Crow Storm",0,0,"","","","","",""
1,"Crucible of Fire",0,0,"","","","","",""
2,"Crucible of the Spirit Dragon",0,0,"","","","","",""
2,"Cruel Celebrant",0,0,"","","","","",""
1,"Cruel Edict",0,0,"","","","","",""
1,"Cruel Entertainment",0,0,"","","","","",""
2,"Cruel Sadist",0,0,"","","","","",""
1,"Crumbling Colossus",0,0,"","","","","",""
1,"Crumbling Necropolis",0,0,"","","","","",""
1,"Crusader of Odric",0,0,"","","","","",""
2,"Crush Contraband",0,0,"","","","","",""
2,"Crush Dissent",0,0,"","","","","",""
4,"Crushing Canopy",0,0,"","","","","",""
1,"Crux of Fate",0,0,"","","","","",""
1,"Crypt Champion",0,0,"","","","","",""
1,"Crypt Ghast",0,0,"","","","","",""
1,"Crypt of the Eternals",0,0,"","","","","",""
2,"Cryptborn Horror",0,0,"","","","","",""
1,"Cryptic Gateway",0,0,"","","","","",""
1,"Crystal Ball",0,0,"","","","","",""
1,"Crystal Chimes",0,0,"","","","","",""
1,"Crystalline Crawler",0,0,"","","","","",""
1,"Crystalline Sliver",0,0,"","","","","",""
3,"Culling Dais",0,0,"","","","","",""
1,"Culling Mark",0,0,"","","","","",""
1,"Cultist's Staff",0,0,"","","","","",""
8,"Cultivate",0,0,"","","","","",""
1,"Cultivator's Caravan",0,0,"","","","","",""
1,"Cunning Sparkmage",0,0,"","","","","",""
3,"Curator's Ward",0,0,"","","","","",""
1,"Curiosity",0,0,"","","","","",""
2,"Curse of Bloodletting",0,0,"","","","","",""
1,"Curse of Bounty",0,0,"","","","","",""
1,"Curse of Chaos",0,0,"","","","","",""
1,"Curse of Disturbance",0,0,"","","","","",""
1,"Curse of Echoes",0,0,"","","","","",""
1,"Curse of Exhaustion",0,0,"","","","","",""
1,"Curse of Fool's Wisdom",0,0,"","","","","",""
2,"Curse of Inertia",0,0,"","","","","",""
1,"Curse of Oblivion",0,0,"","","","","",""
2,"Curse of Opulence",0,0,"","","","","",""
1,"Curse of Predation",0,0,"","","","","",""
1,"Curse of Stalked Prey",0,0,"","","","","",""
1,"Curse of the Forsaken",0,0,"","","","","",""
2,"Curse of the Nightly Hunt",0,0,"","","","","",""
1,"Curse of the Swine",0,0,"","","","","",""
1,"Curse of Vengeance",0,0,"","","","","",""
1,"Curse of Verbosity",0,0,"","","","","",""
2,"Curse of Vitality",0,0,"","","","","",""
2,"Cursed Totem",0,0,"","","","","",""
1,"Custodi Soulbinders",0,0,"","","","","",""
1,"Custodi Squire",0,0,"","","","","",""
1,"Custody Battle",0,0,"","","","","",""
1,"Cutthroat il-Dal",0,0,"","","","","",""
1,"Cyclops Electromancer",0,0,"","","","","",""
1,"Cystbearer",0,0,"","","","","",""
1,"Cytoplast Root-Kin",0,0,"","","","","",""
1,"D'Avenant Trapper",0,0,"","","","","",""
1,"Dack Fayden",0,0,"","","","","",""
1,"Dack's Duplicate",0,0,"","","","","",""
1,"Daggerback Basilisk",0,0,"","","","","",""
1,"Dakmor Salvage",0,0,"","","","","",""
1,"Damia, Sage of Stone",0,0,"","","","","",""
1,"Damnable Pact",0,0,"","","","","",""
3,"Damping Sphere",0,0,"","","","","",""
1,"Dance of the Skywise",0,0,"","","","","",""
1,"Danitha Capashen, Paragon",0,0,"","","","","",""
1,"Daretti, Scrap Savant",0,0,"","CM2","","","",""
1,"Darigaaz Reincarnated",0,0,"","","","","",""
1,"Daring Archaeologist",0,0,"","","","","",""
1,"Daring Buccaneer",0,0,"","","","","",""
1,"Daring Demolition",0,0,"","","","","",""
1,"Daring Skyjek",0,0,"","","","","",""
1,"Dark Betrayal",0,0,"","","","","",""
1,"Dark Confidant",0,0,"","","","","",""
1,"Dark Dabbling",0,0,"","","","","",""
2,"Dark Depths",0,0,"","","","","",""
1,"Dark Hatchling",0,0,"","","","","",""
1,"Dark Impostor",0,0,"","","","","",""
1,"Dark Withering",0,0,"","","","","",""
1,"Darkblast",0,0,"","","","","",""
1,"Darkheart Sliver",0,0,"","","","","",""
2,"Darksteel Axe",0,0,"","","","","",""
2,"Darksteel Citadel",0,0,"","","","","",""
5,"Darksteel Ingot",0,0,"","","","","",""
1,"Darksteel Juggernaut",0,0,"","","","","",""
2,"Darksteel Mutation",0,0,"","","","","",""
1,"Darksteel Sentinel",0,0,"","","","","",""
2,"Darkwater Catacombs",0,0,"","","","","",""
1,"Daru Encampment",0,0,"","","","","",""
1,"Dauntless Bodyguard",0,0,"","","","","",""
1,"Dauntless Escort",0,0,"","","","","",""
2,"Davriel's Shadowfugue",0,0,"","","","","",""
1,"Davriel, Rogue Shadowmage",0,0,"","","","","",""
1,"Dawn Charm",0,0,"","","","","",""
1,"Dawn Evangel",0,0,"","","","","",""
1,"Dawn to Dusk",0,0,"","","","","",""
1,"Dawn's Reflection",0,0,"","","","","",""
1,"Dawnbreak Reclaimer",0,0,"","","","","",""
1,"Dawnglare Invoker",0,0,"","","","","",""
1,"Dawnstrider",0,0,"","","","","",""
1,"Dawntreader Elk",0,0,"","","","","",""
1,"Daxos of Meletis",0,0,"","","","","",""
1,"Daxos the Returned",0,0,"","","","","",""
1,"Daxos, Blessed by the Sun",0,0,"","","","","",""
1,"Daybreak Chimera",0,0,"","","","","",""
1,"Dazzling Lights",0,0,"","","","","",""
1,"Dead Revels",0,0,"","","","","",""
3,"Dead Weight",0,0,"","","","","",""
1,"Deadbridge Chant",0,0,"","","","","",""
1,"Deadbridge Goliath",0,0,"","","","","",""
1,"Deadeye Navigator",0,0,"","","","","",""
1,"Deadeye Quartermaster",0,0,"","","","","",""
1,"Deadly Designs",0,0,"","","","","",""
2,"Deadly Poison Sampler",0,0,"","","","","",""
2,"Deadly Recluse",0,0,"","","","","",""
1,"Death by Dragons",0,0,"","","","","",""
2,"Death Denied",0,0,"","","","","",""
1,"Death Grasp",0,0,"","","","","",""
2,"Death's Presence",0,0,"","","","","",""
1,"Deathbringer Regent",0,0,"","","","","",""
1,"Deathcap Cultivator",0,0,"","","","","",""
1,"Deathcult Rogue",0,0,"","","","","",""
2,"Deathforge Shaman",0,0,"","","","","",""
1,"Deathgorge Scavenger",0,0,"","","","","",""
1,"Deathmark",0,0,"","","","","",""
1,"Deathmist Raptor",0,0,"","","","","",""
1,"Deathpact Angel",0,0,"","RNA","","","",""
3,"Deathreap Ritual",0,0,"","","","","",""
1,"Deathrender",0,0,"","","","","",""
1,"Deathrite Shaman",0,0,"","","","","",""
1,"Deathsprout",0,0,"","","","","",""
1,"Debt to the Deathless",0,0,"","","","","",""
1,"Debtors' Knell",0,0,"","","","","",""
1,"Deceiver Exarch",0,0,"","","","","",""
2,"Decimate",0,0,"","","","","",""
1,"Decommission",0,0,"","","","","",""
1,"Decorated Champion",0,0,"","","","","",""
1,"Decree of Justice",0,0,"","","","","",""
1,"Decree of Pain",0,0,"","","","","",""
1,"Deep Analysis",0,0,"","","","","",""
1,"Deep-Sea Kraken",0,0,"","","","","",""
1,"Deepglow Skate",0,0,"","","","","",""
1,"Deeproot Elite",0,0,"","","","","",""
1,"Defective Detective",0,0,"","","","","",""
2,"Defiant Strike",0,0,"","","","","",""
1,"Deft Dismissal",0,0,"","","","","",""
1,"Defy Gravity",0,0,"","","","","",""
1,"Delay",0,0,"","","","","",""
1,"Demanding Dragon",0,0,"","","","","",""
5,"Demolish",0,0,"","","","","",""
1,"Demon of Catastrophes",0,0,"","","","","",""
1,"Demon's Horn",0,0,"","","","","",""
1,"Demon's Jester",0,0,"","","","","",""
1,"Demonfire",0,0,"","","","","",""
1,"Demonic Vigor",0,0,"","","","","",""
1,"Demonlord Belzenlok",0,0,"","","","","",""
1,"Demonmail Hauberk",0,0,"","","","","",""
1,"Demonspine Whip",0,0,"","","","","",""
3,"Demystify",0,0,"","","","","",""
1,"Den Protector",0,0,"","","","","",""
1,"Dense Foliage",0,0,"","","","","",""
1,"Deny Existence",0,0,"","","","","",""
1,"Deny the Divine",0,0,"","","","","",""
1,"Depala, Pilot Exemplar",0,0,"","","","","",""
2,"Depose // Deploy",0,0,"","","","","",""
1,"Deprive",0,0,"","","","","",""
1,"Deranged Assistant",0,0,"","","","","",""
1,"Derevi, Empyrial Tactician",0,0,"","","","","",""
1,"Descend upon the Sinful",0,0,"","","","","",""
1,"Desecrated Tomb",0,0,"","","","","",""
1,"Desecration Demon",0,0,"","","","","",""
1,"Desecrator Hag",0,0,"","","","","",""
4,"Desert of the Fervent",0,0,"","","","","",""
2,"Desert of the Glorified",0,0,"","","","","",""
4,"Desert of the Indomitable",0,0,"","","","","",""
4,"Desert of the Mindful",0,0,"","","","","",""
2,"Desert of the True",0,0,"","","","","",""
1,"Desolation Giant",0,0,"","","","","",""
2,"Desolation Twin",0,0,"","","","","",""
1,"Despark",0,0,"","","","","",""
1,"Desperate Ravings",0,0,"","","","","",""
1,"Desperate Ritual",0,0,"","","","","",""
1,"Destined // Lead",0,0,"","","","","",""
1,"Destiny Spinner",0,0,"","","","","",""
1,"Destroy the Evidence",0,0,"","","","","",""
1,"Detection Tower",0,0,"","","","","",""
1,"Detention Sphere",0,0,"","","","","",""
1,"Devastation Tide",0,0,"","","","","",""
1,"Devil's Play",0,0,"","","","","",""
1,"Devils' Playground",0,0,"","","","","",""
1,"Devkarin Dissident",0,0,"","","","","",""
1,"Devoted Druid",0,0,"","","","","",""
1,"Devourer of Memory",0,0,"","","","","",""
1,"Devouring Hellion",0,0,"","","","","",""
2,"Devouring Light",0,0,"","","","","",""
1,"Devout Invocation",0,0,"","","","","",""
1,"Diabolic Edict",0,0,"","","","","",""
1,"Diabolic Intent",0,0,"","","","","",""
2,"Diabolic Servitude",0,0,"","","","","",""
3,"Diabolic Tutor",0,0,"","","","","",""
1,"Dictate of Heliod",0,0,"","","","","",""
1,"Dictate of Karametra",0,0,"","","","","",""
1,"Dictate of Kruphix",0,0,"","","","","",""
1,"Dictation Quillograph",0,0,"","","","","",""
1,"Diffusion Sliver",0,0,"","","","","",""
3,"Diligent Excavator",0,0,"","","","","",""
1,"Diluvian Primordial",0,0,"","","","","",""
1,"Diminish",0,0,"","","","","",""
7,"Dimir Aqueduct",0,0,"","","","","",""
1,"Dimir Charm",0,0,"","","","","",""
1,"Dimir Doppelganger",0,0,"","","","","",""
13,"Dimir Guildgate",0,0,"","","","","",""
1,"Dimir Guildgate",0,0,"","ELD","","","",""
2,"Dimir Guildmage",0,0,"","","","","",""
1,"Dimir Informant",0,0,"","","","","",""
2,"Dimir Locket",0,0,"","","","","",""
4,"Dimir Signet",0,0,"","","","","",""
1,"Dinosaur Stampede",0,0,"","","","","",""
1,"Dinrova Horror",0,0,"","","","","",""
2,"Direct Current",0,0,"","","","","",""
1,"Dirge of Dread",0,0,"","","","","",""
1,"Dirty Rat",0,0,"","","","","",""
2,"Disaster Radius",0,0,"","","","","",""
1,"Discordant Piper",0,0,"","","","","",""
1,"Discovery // Dispersal",0,0,"","","","","",""
3,"Disdainful Stroke",0,0,"","","","","",""
2,"Disembowel",0,0,"","","","","",""
1,"Disenchant",0,0,"","","","","",""
2,"Disinformation Campaign",0,0,"","","","","",""
3,"Dismal Backwater",0,0,"","","","","",""
1,"Dismal Backwater",0,0,"","ELD","","","",""
1,"Dismantling Blow",0,0,"","","","","",""
1,"Dismissive Pyromancer",0,0,"","","","","",""
1,"Dispersal Shield",0,0,"","","","","",""
1,"Disperse",0,0,"","","","","",""
1,"Displacement Wave",0,0,"","","","","",""
3,"Disrupt Decorum",0,0,"","","","","",""
1,"Dissension in the Ranks",0,0,"","","","","",""
1,"Dissolve",0,0,"","","","","",""
1,"Distemper of the Blood",0,0,"","","","","",""
2,"District Guide",0,0,"","","","","",""
1,"Divergent Transformations",0,0,"","","","","",""
5,"Divest",0,0,"","","","","",""
2,"Divine Arrow",0,0,"","","","","",""
1,"Divine Favor",0,0,"","","","","",""
1,"Divine Reckoning",0,0,"","","","","",""
