amount,card_name,is_foil,is_pinned,set_id,set_code,collector_number,language,condition,comment,added
1,"Biomathematician",,,"","","","","","",""
1,"Biomathematician",,,"","","","","","",""
1,"Biowaste Blob",,,"","","","","","",""
1,"Birds of Paradise",,,"","","","","","",""
1,"Bishop of Rebirth",,,"","","","","","",""
2,"Bite of the Black Rose",,,"","","","","","",""
1,"Bitter Feud",,,"","","","","","",""
1,"Bitter Revelation",,,"","","","","","",""
1,"Bitterblade Warrior",,,"","","","","","",""
1,"Bitterblossom",,,"","","","","","",""
2,"Bituminous Blast",,,"","","","","","",""
1,"Black Knight",,,"","","","","","",""
1,"Black Market",,,"","","","","","",""
2,"Blackblade Reforged",,,"","","","","","",""
1,"Blackblade Reforged",,,"","","","","","",""
1,"Blackblade Reforged",,,"","","","","","",""
1,"Blackbloom Rogue // Blackbloom Bog",,,"","","","","","",""
1,"Blackcleave Goblin",,,"","","","","","",""
1,"Blade Historian",,,"","","","","","",""
1,"Blade Instructor",,,"","","","","","",""
2,"Blade Juggler",,,"","","","","","",""
1,"Blade of Selves",,,"","","","","","",""
1,"Blade of the Bloodchief",,,"","","","","","",""
1,"Blade-Tribe Berserkers",,,"","","","","","",""
2,"Bladebrand",,,"","","","","","",""
1,"Bladed Bracers",,,"","","","","","",""
1,"Bladed Pinions",,,"","","","","","",""
2,"Bladewing the Risen",,,"","","","","","",""
2,"Blanchwood Armor",,,"","","","","","",""
1,"Blaring Captain",,,"","","","","","",""
1,"Blaring Recruiter",,,"","","","","","",""
1,"Blasphemous Act",,,"","","","","","",""
4,"Blasphemous Act",,,"","C18","120","","","",""
1,"Blast from the Past",,,"","UND","","","","",""
1,"Blast of Genius",,,"","","","","","",""
2,"Blasted Landscape",,,"","","","","","",""
1,"Blastfire Bolt",,,"","","","","","",""
3,"Blaze",,,"","","","","","",""
1,"Blazing Hellhound",,,"","","","","","",""
1,"Blazing Sunsteel",,,"","","","","","",""
1,"Blazing Volley",,,"","","","","","",""
1,"Bleeding Edge",,,"","","","","","",""
1,"Blessed Light",,,"","","","","","",""
1,"Blessed Reincarnation",,,"","","","","","",""
1,"Blessing",,,"","","","","","",""
1,"Blessing of Belzenlok",,,"","","","","","",""
4,"Blight Mamba",,,"","","","","","",""
1,"Blight Mound",,,"","","","","","",""
1,"Blight-Breath Catoblepas",,,"","","","","","",""
2,"Blighted Agent",,,"","","","","","",""
1,"Blighted Cataract",,,"","","","","","",""
2,"Blighted Cataract",,,"","DDT","26","","","",""
1,"Blighted Fen",,,"","","","","","",""
2,"Blighted Gorge",,,"","","","","","",""
1,"Blighted Steppe",,,"","","","","","",""
1,"Blighted Woodland",,,"","","","","","",""
1,"Blighted Woodland",,,"","ZNC","121","","","",""
1,"Blighted Woodland",,,"","C20","","","","",""
3,"Blighted Woodland",,,"","ZNC","121","","","",""
1,"Blighted Woodland",,,"","ZNC","","","","",""
1,"Blighted Woodland",,,"","","","","","",""
1,"Blim, Comedic Genius",,,"","","","","","",""
2,"Blind Obedience",,,"","","","","","",""
1,"Blindblast",,,"","","","","","",""
1,"Blinding Flare",,,"","","","","","",""
2,"Blinding Fog",,,"","","","","","",""
1,"Blinding Mage",,,"","","","","","",""
1,"Blinkmoth Nexus",,,"","MM2","236","","","",""
1,"Blinkmoth Urn",,,"","","","","","",""
2,"Blizzard Brawl",,,"","","","","","",""
3,"Blood Artist",,,"","","","","","",""
1,"Blood Baron of Vizkopa",,,"","","","","","",""
1,"Blood Beckoning",,,"","","","","","",""
1,"Blood Cultist",,,"","","","","","",""
1,"Blood Curdle",,,"","","","","","",""
2,"Blood Divination",,,"","","","","","",""
1,"Blood Feud",,,"","","","","","",""
1,"Blood Host",,,"","","","","","",""
1,"Blood Mist",,,"","","","","","",""
2,"Blood Moon",,,"","A25","122","","","",""
1,"Blood of the Martyr",,,"","","","","","",""
1,"Blood Ogre",,,"","","","","","",""
1,"Blood Operative",,,"","","","","","",""
1,"Blood Researcher",,,"","","","","","",""
1,"Blood Scrivener",,,"","","","","","",""
1,"Blood Sun",,,"","","","","","",""
1,"Blood Tribute",,,"","","","","","",""
1,"Bloodchief's Thirst",,,"","","","","","",""
7,"Bloodfell Caves",,,"","","","","","",""
1,"Bloodfire Colossus",,,"","","","","","",""
2,"Bloodflow Connoisseur",,,"","","","","","",""
2,"Bloodfray Giant",,,"","","","","","",""
1,"Bloodgift Demon",,,"","","","","","",""
1,"Bloodhall Priest",,,"","","","","","",""
1,"Bloodhunter Bat",,,"","","","","","",""
1,"Bloodhusk Ritualist",,,"","","","","","",""
1,"Bloodline Necromancer",,,"","","","","","",""
1,"Bloodline Pretender",,,"","","","","","",""
1,"Bloodlord of Vaasgoth",,,"","PLIST","86","","","",""
2,"Bloodlust Inciter",,,"","AKR","140","","","",""
1,"Bloodmad Vampire",,,"","","","","","",""
1,"Bloodmark Mentor",,,"","","","","","",""
1,"Bloodsky Berserker",,,"","","","","","",""
1,"Bloodsoaked Altar",,,"","ELD","","","","",""
1,"Bloodspore Thrinax",,,"","CMA","93","","","",""
1,"Bloodstained Mire",,,"","","","","","",""
1,"Bloodstone Goblin",,,"","","","","","",""
1,"Bloodsworn Steward",,,"","","","","","",""
1,"Bloodthirsty Aerialist",,,"","","","","","",""
2,"Bloodthirsty Blade",,,"","C19","53","","","",""
1,"Bloodthirsty Blade",,,"","","","","","",""
1,"Bloodtracker",,,"","","","","","",""
1,"Bloodtracker",,,"","C18","14","","","",""
2,"Bloom Hulk",,,"","","","","","",""
1,"Blossom Dryad",,,"","","","","","",""
1,"Blossoming Bogbeast",,,"","","","","","",""
5,"Blossoming Defense",,,"","","","","","",""
6,"Blossoming Sands",,,"","","","","","",""
1,"Blow Your House Down",,,"","","","","","",""
2,"Blue Elemental Blast",,,"","","","","","",""
2,"Blue Sun's Zenith",,,"","","","","","",""
1,"Blur Sliver",,,"","","","","","",""
1,"Blurry Beeble",,,"","","","","","",""
1,"Board the Weatherlight",,,"","","","","","",""
1,"Body of Knowledge",,,"","","","","","",""
1,"Body of Research",,,"","","","","","",""
1,"Bog Wraith",,,"","","","","","",""
1,"Bogardan Hellkite",,,"","","","","","",""
1,"Boggart Harbinger",,,"","","","","","",""
1,"Boggart Mob",,,"","","","","","",""
1,"Boggart Shenanigans",,,"","","","","","",""
1,"Boiling Blood",,,"","","","","","",""
1,"Bojuka Bog",,,"","","","","","",""
1,"Bojuka Bog",,,"","C20","","","","",""
7,"Bojuka Bog",,,"","PLIST","282","","","",""
1,"Bolas's Citadel",,,"","","","","","",""
1,"Bold Plagiarist",,,"","","","","","",""
2,"Boldwyr Intimidator",,,"","","","","","",""
2,"Bolt Bend",,,"","","","","","",""
1,"Bolt Hound",,,"","","","","","",""
1,"Bolt of Keranos",,,"","","","","","",""
2,"Bombard",,,"","","","","","",""
1,"Bomber Corps",,,"","","","","","",""
1,"Bond of Agony",,,"","","","","","",""
1,"Bond of Flourishing",,,"","","","","","",""
2,"Bond of Insight",,,"","","","","","",""
2,"Bond of Passion",,,"","","","","","",""
1,"Bond of Revival",,,"","","","","","",""
1,"Bonder's Ornament",,,"","C20","","","","",""
1,"Bonds of Faith",,,"","","","","","",""
2,"Bonds of Mortality",,,"","","","","","",""
1,"Bone Miser",,,"","","","","","",""
1,"Bone Saw",,,"","","","","","",""
1,"Bone Shredder",,,"","","","","","",""
2,"Bone to Ash",,,"","","","","","",""
1,"Bonehoard",,,"","","","","","",""
1,"Bonehoard",,,"","","","","","",""
1,"Bonescythe Sliver",,,"","","","","","",""
1,"Bonesplitter",,,"","","","","","",""
1,"Bonesplitter Sliver",,,"","TSP","149","","","",""
1,"Boneyard Lurker",,,"","","","","","",""
1,"Boneyard Mycodrax",,,"","C20","","","","",""
2,"Boneyard Parley",,,"","","","","","",""
1,"Boneyard Scourge",,,"","","","","","",""
1,"Boneyard Wurm",,,"","","","","","",""
1,"Bontu's Monument",,,"","AKR","269","","","",""
1,"Bonus Round",,,"","","","","","",""
2,"Book Devourer",,,"","","","","","",""
1,"Book of Rass",,,"","","","","","",""
1,"Boomflinger",,,"","","","","","",""
1,"Boompile",,,"","","","","","",""
1,"Boomstacker",,,"","UND","","","","",""
1,"Boon of the Wish-Giver",,,"","","","","","",""
1,"Boon Satyr",,,"","","","","","",""
1,"Booster Tutor",,,"","UND","","","","",""
2,"Borborygmos",,,"","","","","","",""
1,"Border Guardian",,,"","","","","","",""
1,"Borderland Behemoth",,,"","","","","","",""
1,"Borderland Explorer",,,"","","","","","",""
1,"Boreal Druid",,,"","","","","","",""
1,"Boreal Outrider",,,"","","","","","",""
1,"Boreas Charger",,,"","C18","1","","","",""
1,"Boreas Charger",,,"","","","","","",""
1,"Boros Battleshaper",,,"","","","","","",""
1,"Boros Challenger",,,"","PLIST","201","","","",""
1,"Boros Charm",,,"","","","","","",""
1,"Boros Charm",,,"","CMR","442","","","",""
1,"Boros Charm",,,"","GK1","84","","","",""
2,"Boros Cluestone",,,"","","","","","",""
1,"Boros Elite",,,"","","","","","",""
1,"Boros Garrison",,,"","","","","","",""
1,"Boros Garrison",,,"","ZNC","122","","","",""
1,"Boros Garrison",,,"","ZNC","122","","","",""
1,"Boros Garrison",,,"","C20","","","","",""
8,"Boros Garrison",,,"","ZNC","122","","","",""
1,"Boros Guildgate",,,"","","","","","",""
1,"Boros Guildgate",,,"","","","","","",""
16,"Boros Guildgate",,,"","","","","","",""
2,"Boros Keyrune",,,"","","","","","",""
1,"Boros Locket",,,"","","","","","",""
1,"Boros Locket",,,"","GRN","231","","","",""
1,"Boros Reckoner",,,"","","","","","",""
1,"Boros Signet",,,"","","","","","",""
1,"Boros Signet",,,"","C20","","","","",""
5,"Boros Signet",,,"","C20","239","","","",""
1,"Boros Swiftblade",,,"","","","","","",""
3,"Borrowed Grace",,,"","","","","","",""
3,"Borrowed Hostility",,,"","","","","","",""
2,"Borrowing 100,000 Arrows",,,"","","","","","",""
1,"Bosh, Iron Golem",,,"","","","","","",""
2,"Bosh, Iron Golem",,,"","C18","198","","","",""
1,"Bottle Gnomes",,,"","","","","","",""
1,"Bound by Moonsilver",,,"","","","","","",""
1,"Bound in Gold",,,"","","","","","",""
1,"Bountiful Promenade",,,"","","","","","",""
1,"Bounty Agent",,,"","C20","","","","",""
1,"Bounty Agent",,,"","","","","","",""
1,"Bounty of Might",,,"","","","","","",""
1,"Bounty of Skemfar",,,"","","","","","",""
2,"Bounty of the Luxa",,,"","","","","","",""
1,"Bow of Nylea",,,"","","","","","",""
1,"Box of Free-Range Goblins",,,"","","","","","",""
1,"Brago, King Eternal",,,"","EMA","198","","","",""
1,"Brago, King Eternal",,,"","","","","","",""
1,"Brago's Representative",,,"","","","","","",""
1,"Braid of Fire",,,"","","","","","",""
1,"Braids, Conjurer Adept",,,"","PLC","36","","","",""
1,"Brain in a Jar",,,"","","","","","",""
1,"Brainstorm",,,"","","","","","",""
9,"Brainstorm",,,"","PLIST","47","","","",""
1,"Brallin, Skyshark Rider",,,"","C20","","","","",""
1,"Brash Taunter",,,"","","","","","",""
1,"Brass Herald",,,"","","","","","",""
1,"Brass Squire",,,"","","","","","",""
1,"Brass Squire",,,"","MBS","101","","","",""
1,"Brass's Bounty",,,"","","","","","",""
1,"Brave the Elements",,,"","","","","","",""
3,"Brave the Sands",,,"","","","","","",""
1,"Brawler's Plate",,,"","","","","","",""
3,"Brawn",,,"","","","","","",""
1,"Brazen Buccaneers",,,"","","","","","",""
1,"Brazen Freebooter",,,"","","","","","",""
1,"Brazen Freebooter",,,"","RIX","95","","","",""
1,"Breaker of Armies",,,"","","","","","",""
2,"Breakthrough",,,"","","","","","",""
2,"Breath of Darigaaz",,,"","","","","","",""
1,"Breath of Fury",,,"","","","","","",""
1,"Breath of Malfegor",,,"","","","","","",""
1,"Bred for the Hunt",,,"","","","","","",""
1,"Breeches, Brazen Plunderer",,,"","","","","","",""
1,"Breeding Pool",,,"","","","","","",""
1,"Breena, the Demagogue",,,"","","","","","",""
1,"Bretagard Stronghold",,,"","","","","","",""
1,"Briarblade Adept",,,"","","","","","",""
1,"Briarhorn",,,"","","","","","",""
1,"Bright Reprisal",,,"","","","","","",""
1,"Brightflame",,,"","","","","","",""
1,"Brightling",,,"","","","","","",""
1,"Brightstone Ritual",,,"","","","","","",""
1,"Brimstone Mage",,,"","","","","","",""
2,"Brimstone Volley",,,"","CNS","138","","","",""
1,"Brimstone Volley",,,"","CNS","138","","","",""
1,"Brine Elemental",,,"","A25","47","","","",""
1,"Brinelin, the Moon Kraken",,,"","","","","","",""
2,"Bring Down",,,"","","","","","",""
1,"Bring Low",,,"","","","","","",""
1,"Bring to Trial",,,"","","","","","",""
1,"Brion Stoutarm",,,"","","","","","",""
1,"Bristling Hydra",,,"","","","","","",""
2,"Brittle Effigy",,,"","","","","","",""
2,"Broken Bond",,,"","","","","","",""
2,"Broken Concentration",,,"","","","","","",""
1,"Broken Wings",,,"","","","","","",""
1,"Broken Wings",,,"","ZNR","181","","","",""
1,"Bronze Bombshell",,,"","","","","","",""
1,"Bronze Calendar",,,"","UND","","","","",""
1,"Bronze Guardian",,,"","","","","","",""
1,"Bronze Sable",,,"","","","","","",""
1,"Bronze Sword",,,"","","","","","",""
1,"Brood Sliver",,,"","","","","","",""
1,"Broodmate Dragon",,,"","","","","","",""
1,"Brought Back",,,"","","","","","",""
1,"Brudiclad, Telchor Engineer",,,"","C18","39","","","",""
1,"Bruna, Light of Alabaster",,,"","","","","","",""
1,"Bruna, the Fading Light",,,"","","","","","",""
1,"Brushfire Elemental",,,"","","","","","",""
1,"Brutal Hordechief",,,"","","","","","",""
1,"Brutalizer Exarch",,,"","","","","","",""
1,"Brute Force",,,"","MM2","108","","","",""
3,"Brute Strength",,,"","AKR","142","","","",""
1,"Bubble Snare",,,"","","","","","",""
1,"Buccaneer's Bravado",,,"","","","","","",""
1,"Budoka Gardener // Dokai, Weaver of Life",,,"","","","","","",""
1,"Budoka Gardener // Dokai, Weaver of Life",,,"","C18","","","","",""
1,"Built to Last",,,"","","","","","",""
3,"Built to Smash",,,"","","","","","",""
1,"Bulwark Giant",,,"","","","","","",""
1,"Bumbling Pangolin",,,"","","","","","",""
1,"Bump in the Night",,,"","","","","","",""
1,"Burgeoning",,,"","","","","","",""
2,"Burglar Rat",,,"","","","","","",""
2,"Buried Alive",,,"","","","","","",""
2,"Buried Ruin",,,"","","","","","",""
1,"Burlfist Oak",,,"","","","","","",""
1,"Burn at the Stake",,,"","","","","","",""
1,"Burn Away",,,"","","","","","",""
1,"Burn Bright",,,"","","","","","",""
1,"Burning Anger",,,"","M15","133","","","",""
1,"Burning Anger",,,"","","","","","",""
1,"Burning Inquiry",,,"","","","","","",""
1,"Burning Prophet",,,"","","","","","",""
1,"Burning Vengeance",,,"","","","","","",""
1,"Burning-Tree Emissary",,,"","","","","","",""
1,"Burning-Tree Shaman",,,"","","","","","",""
1,"Burnished Hart",,,"","","","","","",""
2,"Burnished Hart",,,"","KHC","98","","","",""
3,"Burnished Hart",,,"","C19","211","","","",""
2,"Butcher of Malakir",,,"","","","","","",""
2,"Butcher's Cleaver",,,"","","","","","",""
1,"Buzzing Whack-a-Doodle",,,"","","","","","",""
1,"By Force",,,"","AKR","144","","","",""
1,"Cabal Ritual",,,"","VMA","106","","","",""
1,"Cabal Therapy",,,"","","","","","",""
1,"Cackling Counterpart",,,"","","","","","",""
1,"Cackling Flames",,,"","","","","","",""
1,"Cackling Imp",,,"","","","","","",""
2,"Cage of Hands",,,"","C15","62","","","",""
1,"Cage of Hands",,,"","","","","","",""
3,"Caged Sun",,,"","","","","","",""
1,"Caged Zombie",,,"","","","","","",""
1,"Cairn Wanderer",,,"","C20","","","","",""
2,"Calculated Dismissal",,,"","","","","","",""
1,"Calix, Destiny's Hand",,,"","","","","","",""
2,"Call of the Conclave",,,"","","","","","",""
1,"Call of the Nightwing",,,"","","","","","",""
1,"Call of the Wild",,,"","","","","","",""
1,"Call the Cavalry",,,"","","","","","",""
1,"Call the Coppercoats",,,"","C20","","","","",""
1,"Call the Scions",,,"","","","","","",""
1,"Call the Skybreaker",,,"","","","","","",""
1,"Call to the Netherworld",,,"","","","","","",""
1,"Callaphe, Beloved of the Sea",,,"","","","","","",""
1,"Caller of the Pack",,,"","","","","","",""
1,"Callous Bloodmage",,,"","","","","","",""
3,"Callous Dismissal",,,"","","","","","",""
1,"Calming Licid",,,"","","","","","",""
1,"Calming Verse",,,"","","","","","",""
1,"Camaraderie",,,"","","","","","",""
2,"Campaign of Vengeance",,,"","","","","","",""
10,"Cancel",,,"","","","","","",""
1,"Candelabra of Tawnos",,,"","","","","","",""
1,"Candlelight Vigil",,,"","","","","","",""
2,"Canker Abomination",,,"","","","","","",""
1,"Canopy Baloth",,,"","","","","","",""
1,"Canopy Tactician",,,"","","","","","",""
1,"Canopy Vista",,,"","C20","","","","",""
1,"Canyon Jerboa",,,"","","","","","",""
1,"capital offense",,,"","","","","","",""
1,"Capricious Efreet",,,"","","","","","",""
1,"Capricopian",,,"","C20","","","","",""
2,"Capsize",,,"","","","","","",""
1,"Captain Vargus Wrath",,,"","","","","","",""
1,"Captain's Call",,,"","M13","9","","","",""
1,"Captain's Call",,,"","","","","","",""
1,"Captivating Crew",,,"","C20","","","","",""
1,"Captivating Glance",,,"","","","","","",""
1,"Captivating Unicorn",,,"","","","","","",""
1,"Captivating Vampire",,,"","","","","","",""
2,"Capture Sphere",,,"","","","","","",""
1,"Captured by the Consulate",,,"","","","","","",""
1,"Caravan Escort",,,"","","","","","",""
3,"Carnage Gladiator",,,"","","","","","",""
1,"Carnival // Carnage",,,"","","","","","",""
1,"Carnival Hellsteed",,,"","","","","","",""
1,"Carnivorous Death-Parrot",,,"","UND","","","","",""
1,"Carpet of Flowers",,,"","","","","","",""
1,"Carrion Call",,,"","","","","","",""
1,"Carrion Grub",,,"","","","","","",""
1,"Cartel Aristocrat",,,"","","","","","",""
1,"Cartographer's Hawk",,,"","C20","","","","",""
1,"Cartouche of Ambition",,,"","AKR","97","","","",""
3,"Cartouche of Solidarity",,,"","AKR","8","","","",""
1,"Cascade Bluffs",,,"","A25","237","","","",""
1,"Cascading Cataracts",,,"","AKR","285","","","",""
3,"Cast Down",,,"","DOM","81","","","",""
1,"Cast Down",,,"","","","","","",""
1,"Cast Out",,,"","C20","","","","",""
1,"Cast Out",,,"","AKR","9","","","",""
1,"Castle Raptors",,,"","TSP","5","","","",""
1,"Casualties of War",,,"","","","","","",""
1,"Cataclysmic Gearhulk",,,"","C20","","","","",""
1,"Cataclysmic Gearhulk",,,"","","","","","",""
2,"Catalyst Elemental",,,"","","","","","",""
1,"Catapult Master",,,"","","","","","",""
1,"Catch // Release",,,"","","","","","",""
1,"Cathar's Companion",,,"","","","","","",""
2,"Cathars' Crusade",,,"","","","","","",""
2,"Cathartic Reunion",,,"","IKO","110","","","",""
2,"Cathodion",,,"","","","","","",""
4,"Cathodion",,,"","UMA","226","","","",""
1,"Caught in the Brights",,,"","","","","","",""
1,"Cauldron Dance",,,"","","","","","",""
2,"Cauldron of Souls",,,"","","","","","",""
1,"Caustic Caterpillar",,,"","","","","","",""
2,"Caustic Tar",,,"","","","","","",""
1,"Cavalry Drillmaster",,,"","","","","","",""
1,"Cavalry Pegasus",,,"","C20","","","","",""
